Project,elastic_elasticsearch,ReactiveX_RxJava,apache_dubbo,zxing_zxing,skylot_jadx,eugenp_tutorials,JakeWharton_butterknife,Netflix_Hystrix,seata_seata,halo-dev_halo,apache_kafka,square_picasso,alibaba_nacos,apache_skywalking,redisson_redisson,apache_flink,Tencent_tinker,oracle_graal,apache_rocketmq,apache_shardingsphere,TeamNewPipe_NewPipe,orhanobut_logger,prestodb_presto,zhihu_Matisse,apache_hadoop,pinpoint-apm_pinpoint,Tencent_VasSonic,androidannotations_androidannotations,realm_realm-java,Netflix_zuul,apache_druid,Netflix_eureka,JakeWharton_ViewPagerIndicator,lingochamp_FileDownloader,liaohuqiu_android-Ultra-Pull-To-Refresh,pockethub_PocketHub,apache_zookeeper,openjdk_jdk,grpc_grpc-java,apereo_cas,Tencent_matrix,apache_pulsar,ChrisRM_material-theme-jetbrains,OpenAPITools_openapi-generator,Netflix_SimianArmy,Activiti_Activiti,dropwizard_metrics,square_dagger,JakeWharton_ActionBarSherlock,apache_shardingsphere-elasticjob,OpenFeign_feign,java-native-access_jna,apache_storm,Angel-ML_angel,JakeWharton_DiskLruCache,real-logic_aeron,sshahine_JFoenix,evernote_android-job,mrniko_netty-socketio,lightbend_config,square_otto,apache_jmeter,scribejava_scribejava,springfox_springfox,apache_beam,debezium,mybatis_generator,Alluxio_alluxio,Karumi_Dexter,orhanobut_dialogplus,micronaut-projects_micronaut-core,JodaOrg_joda-time,hibernate_hibernate-orm,junit-team_junit5,JakeWharton_NineOldAndroids,dromara_shenyu,square_android-times-square,HotBitmapGG_bilibili-android-client,quartz-scheduler_quartz,spring-projects_spring-security-oauth,airbnb_DeepLinkDispatch,Netflix_ribbon,mapstruct_mapstruct,roboguice_roboguice,apache_ignite,apache_camel,apache_hive,bjmashibing_InternetArchitect,brianfrankcooper_YCSB,apache_rocketmq-externals,AntennaPod_AntennaPod,dromara_hmily,oblac_jodd,apache_incubator-heron,Atmosphere_atmosphere,powermock_powermock,Genymobile_gnirehtet,citerus_dddsample-core,querydsl_querydsl,oracle_opengrok
apache_hive,7.615773106,7.745966692,7.416198487,5.196152423,7.416198487,7.549834435,4.69041576,3.741657387,6.708203932,8.544003745,6.633249581,5.477225575,7.937253933,6.8556546,5.656854249,6.633249581,7.615773106,5.830951895,6.708203932,8.717797887,4.242640687,4.242640687,6.244997998,4.795831523,3.31662479,6.244997998,5.567764363,6.557438524,7.416198487,3.741657387,6.633249581,3.741657387,6.633249581,5.196152423,7.211102551,8.306623863,3,7.615773106,8.185352772,7.681145748,5.567764363,6.633249581,4.358898944,8.366600265,3.872983346,8.366600265,6.164414003,5.477225575,7.211102551,8.717797887,3.741657387,7.681145748,8.062257748,7.615773106,5.099019514,6.32455532,8.246211251,5.099019514,4.69041576,7.549834435,4.123105626,7.810249676,6.557438524,4.898979486,7.348469228,7.071067812,8.306623863,7.141428429,5.744562647,4.898979486,5.196152423,6.164414003,7.615773106,7.681145748,7.280109889,8.185352772,5.477225575,5.830951895,7.549834435,7.615773106,5.196152423,3.741657387,4.242640687,4.69041576,7.211102551,6.782329983,0,7.615773106,3.16227766,6.480740698,8.185352772,8.062257748,3.872983346,6.403124237,7.549834435,8.124038405,3.741657387,4.123105626,7.549834435,6
bjmashibing_InternetArchitect,3.464101615,3.16227766,1.732050808,7.141428429,7.416198487,2.236067977,6.92820323,7.745966692,5.744562647,7.549834435,7.071067812,6.32455532,7.280109889,6.08276253,7.874007874,6,8.831760866,7.483314774,5.744562647,10.95445115,7.615773106,6.92820323,7.141428429,6.8556546,7.141428429,5.567764363,6.08276253,9,4.123105626,7.745966692,6,7.745966692,4.242640687,6.557438524,4,7,7.416198487,3.464101615,6.8556546,10.24695077,5.916079783,6.164414003,7,6.92820323,7.681145748,7.071067812,6.164414003,6.32455532,4,10.95445115,7.745966692,3.31662479,7,5.099019514,6.633249581,7.615773106,7.071067812,6.32455532,7.483314774,3,7.416198487,6.708203932,8.185352772,7.348469228,5.477225575,4.898979486,7,7,6.08276253,6.782329983,6.8556546,6.782329983,4.69041576,3,3,10.34408043,6.32455532,6,2.645751311,2.449489743,6.708203932,7.745966692,7.071067812,6.782329983,4.69041576,7.615773106,7.615773106,0,7.348469228,6,5.385164807,10.24695077,7.280109889,9.110433579,2.645751311,7.874007874,7.483314774,7.810249676,3,5.656854249
brianfrankcooper_YCSB,7.348469228,7.348469228,7.280109889,5.385164807,7.549834435,7.141428429,4.472135955,3.464101615,6.244997998,8.185352772,6.32455532,4.898979486,7.681145748,6.557438524,5.477225575,6.480740698,7.483314774,5.656854249,6.244997998,9.273618495,4,4,6.244997998,4.582575695,1.732050808,5.567764363,5.196152423,7,7.141428429,3.464101615,6.633249581,3.464101615,6.164414003,4.795831523,6.92820323,7.937253933,1,7.071067812,7.937253933,7.937253933,5.196152423,6.32455532,4.358898944,8,3.31662479,7.874007874,5.656854249,4.898979486,6.92820323,9.273618495,3.464101615,7.141428429,7.810249676,7.211102551,4.69041576,6.480740698,7.874007874,4.69041576,4,7,4.123105626,7.810249676,6.8556546,4.472135955,6.92820323,6.782329983,7.937253933,6.8556546,5.196152423,4.472135955,5,6.164414003,7.348469228,7.280109889,6.8556546,8.774964387,4.898979486,5.291502622,7,7.071067812,4.795831523,3.464101615,3.741657387,4.242640687,7.071067812,6.782329983,3.16227766,7.348469228,0,6,7.810249676,8.660254038,3.31662479,6.8556546,7,8.246211251,3.741657387,3.605551275,6.8556546,5.656854249
apache_rocketmq-externals,6.32455532,6.164414003,5.916079783,6.403124237,6.8556546,5.744562647,5.099019514,6.164414003,1.732050808,7.549834435,4.472135955,4.69041576,7,2.645751311,6.782329983,5.830951895,7.615773106,6.32455532,1.732050808,9.797958971,6.164414003,5.291502622,5.385164807,5,6.08276253,5.196152423,4.582575695,7.681145748,6.244997998,6.164414003,5.477225575,6.164414003,4.69041576,5,5.477225575,7.280109889,6.08276253,5.477225575,7.280109889,9.110433579,4.358898944,5.830951895,5.567764363,7.348469228,6.08276253,7.483314774,2.828427125,4.472135955,5.477225575,9.797958971,6.164414003,5.567764363,7.280109889,6.32455532,5.291502622,6.32455532,7.211102551,5.291502622,6.164414003,6.08276253,5.744562647,7.280109889,6.557438524,6,6.32455532,5.656854249,7.280109889,6.08276253,4.795831523,5.291502622,6.557438524,6.480740698,6.480740698,6.08276253,5.385164807,9.110433579,4.472135955,4.69041576,5.744562647,5.830951895,4.795831523,6.164414003,5.656854249,5.830951895,5.656854249,7.071067812,6.480740698,6,6,0,6.708203932,9.110433579,5.744562647,7.280109889,5.744562647,7.874007874,6,6.403124237,6.08276253,5.656854249
AntennaPod_AntennaPod,5.744562647,6.08276253,5.656854249,7.483314774,6.782329983,5.656854249,7.549834435,8.062257748,6.633249581,5.830951895,7.280109889,7,5.656854249,6.92820323,7.549834435,7.141428429,7,7.681145748,6.633249581,9.746794345,7.937253933,7.549834435,7.071067812,7.483314774,7.874007874,6.782329983,6.92820323,8.485281374,6.480740698,8.062257748,6.8556546,8.062257748,6.244997998,7.211102551,6.08276253,5.477225575,7.874007874,6.08276253,5.291502622,9.695359715,6.782329983,7,7.615773106,5.385164807,8,5.196152423,6.557438524,7.141428429,6.08276253,9.746794345,8.062257748,6.164414003,5.656854249,4.795831523,7.280109889,8.185352772,5.385164807,7.280109889,7.549834435,6,7.874007874,7.211102551,7.745966692,7.549834435,6.557438524,6.8556546,5.477225575,6.164414003,6.92820323,7.549834435,7.615773106,7.280109889,6.403124237,6,6,9.16515139,7.141428429,6.8556546,5.830951895,5.744562647,7.211102551,8.062257748,7.681145748,7.549834435,6.403124237,8.185352772,8.185352772,5.385164807,7.810249676,6.708203932,0,9.055385138,7.615773106,8.717797887,5.830951895,7.681145748,7.937253933,8.246211251,6,6.557438524
dromara_hmily,10.04987562,10.53565375,10.19803903,8.124038405,7.874007874,10.48808848,8.544003745,8.426149773,9.273618495,8.124038405,9.219544457,8.774964387,7.745966692,9.16515139,8.306623863,9.327379053,6.8556546,8.544003745,9.273618495,3.872983346,8.426149773,8.544003745,8.485281374,8.485281374,8.717797887,9.38083152,8.717797887,7.211102551,10,8.426149773,9.110433579,8.426149773,9.848857802,8.485281374,9.949874371,7.874007874,8.602325267,10.34408043,7.874007874,7.615773106,8.831760866,9.219544457,8.485281374,7.937253933,8.485281374,8.062257748,8.888194417,8.774964387,9.949874371,3.872983346,8.426149773,10.58300524,7.745966692,9.327379053,8.774964387,8.185352772,7.810249676,8.888194417,8.306623863,10.48808848,8.366600265,8.94427191,7.483314774,8.660254038,9.746794345,9.848857802,7.874007874,8.246211251,8.94427191,8.774964387,8.602325267,8.888194417,10.34408043,10.29563014,10.29563014,2,8.774964387,9,10.48808848,10.53565375,8.602325267,8.426149773,8.660254038,8.888194417,9.643650761,8.544003745,8.062257748,10.24695077,8.660254038,9.110433579,9.055385138,0,8.485281374,7.071067812,10.48808848,8.185352772,8.306623863,8.485281374,10.58300524,9.327379053
oblac_jodd,7.280109889,7.416198487,7.211102551,5.477225575,7.211102551,7.071067812,3.31662479,2.645751311,6,8,6.244997998,4.123105626,7.483314774,6.164414003,5.744562647,5.916079783,7.280109889,5.744562647,6,9.110433579,3.31662479,3.31662479,6,3.464101615,3.741657387,5.656854249,4.472135955,6.92820323,7.211102551,2.645751311,6.403124237,2.645751311,6.08276253,4,6.8556546,7.745966692,3.16227766,7,7.745966692,7.874007874,4.69041576,6.08276253,4,7.810249676,2.449489743,7.681145748,5.567764363,4.123105626,6.8556546,9.110433579,2.645751311,7.348469228,7.615773106,7.141428429,3.872983346,6.403124237,7.681145748,4.358898944,4.358898944,7.211102551,2.828427125,7.745966692,6.633249581,4.358898944,7,6.708203932,7.745966692,6.633249581,4.472135955,3.872983346,5.099019514,6.08276253,7.416198487,7.211102551,6.782329983,8.485281374,4.123105626,4.582575695,7.211102551,7.141428429,4,2.645751311,3.605551275,4.358898944,6.8556546,6.8556546,3.872983346,7.280109889,3.31662479,5.744562647,7.615773106,8.485281374,0,6.782329983,7.211102551,8.062257748,2.645751311,3.464101615,7.211102551,5.385164807
apache_incubator-heron,8.774964387,9.219544457,9.055385138,6.782329983,7.211102551,9.16515139,6.8556546,6.557438524,7.483314774,8.94427191,7.937253933,7.280109889,8.366600265,7.615773106,6.8556546,7.810249676,7.681145748,6.403124237,7.483314774,7.681145748,6.557438524,6.8556546,6.633249581,6.92820323,6.782329983,7.874007874,7.211102551,5.477225575,8.717797887,6.557438524,7.937253933,6.557438524,8.544003745,7.071067812,8.544003745,8.717797887,6.92820323,8.774964387,8.717797887,7.615773106,7.348469228,7.416198487,6.782329983,8.774964387,6.633249581,8.774964387,7.141428429,7.280109889,8.544003745,7.681145748,6.557438524,9.055385138,8.602325267,8.426149773,7.141428429,7.416198487,8.660254038,7.141428429,6.8556546,9.055385138,6.782329983,8,6.480740698,6.8556546,7.937253933,8.062257748,8.717797887,7.071067812,7.348469228,7.141428429,7.615773106,7.280109889,8.544003745,9.055385138,8.94427191,6.92820323,7.280109889,7.416198487,9.16515139,9.219544457,6.92820323,6.557438524,7,7.280109889,8.660254038,7.681145748,6.403124237,9.110433579,6.8556546,7.280109889,8.717797887,7.071067812,6.782329983,0,9.16515139,7.681145748,6.708203932,6.92820323,9.16515139,7.937253933
Atmosphere_atmosphere,4.123105626,2.236067977,3.16227766,7.071067812,7.745966692,1.414213562,6.708203932,7.549834435,5.477225575,7.615773106,6.8556546,6.08276253,7.615773106,5.830951895,7.681145748,5.916079783,9,7.280109889,5.477225575,11.18033989,7.549834435,6.8556546,7.071067812,6.633249581,6.92820323,5.099019514,6,9.16515139,3.464101615,7.549834435,5.744562647,7.549834435,3.872983346,6.480740698,3.605551275,7.071067812,7.071067812,2.645751311,7.071067812,10.19803903,5.830951895,6.08276253,6.92820323,7,7.483314774,7,5.916079783,6.08276253,3.605551275,11.18033989,7.549834435,2,7.211102551,5.196152423,6.403124237,7.416198487,7.141428429,6.08276253,7.141428429,2,7.211102551,6.782329983,8.124038405,7.141428429,5.567764363,4.358898944,7.071067812,7.211102551,5.830951895,6.403124237,6.782329983,6.403124237,4.123105626,3.16227766,2.449489743,10.58300524,6.08276253,5.744562647,0,1,6.480740698,7.549834435,7,6.557438524,4.358898944,7.416198487,7.549834435,2.645751311,7,5.744562647,5.830951895,10.48808848,7.211102551,9.16515139,0,8.185352772,7.416198487,7.615773106,2,5.385164807
powermock_powermock,8.124038405,8.366600265,7.937253933,8.306623863,7.549834435,8.062257748,8.246211251,8.485281374,7.937253933,8.660254038,8.124038405,8,8.185352772,7.937253933,7.874007874,8.485281374,8.124038405,8.124038405,7.937253933,8.602325267,8.366600265,8,8.185352772,8.185352772,8.062257748,7.681145748,7.681145748,7.937253933,8.426149773,8.485281374,8.124038405,8.485281374,7.874007874,7.810249676,7.874007874,8.306623863,8.306623863,8.246211251,8.426149773,9.433981132,7.681145748,8.246211251,8.306623863,8.366600265,8.426149773,8.366600265,7.874007874,7.874007874,7.874007874,8.602325267,8.485281374,8.426149773,8.185352772,7.874007874,8.246211251,7.745966692,8.246211251,8.366600265,7.874007874,8.306623863,8.426149773,8.062257748,8.062257748,8.246211251,8.246211251,8,8.306623863,8.306623863,7.937253933,8.485281374,8.660254038,7.483314774,8.246211251,8.426149773,8.306623863,8.306623863,7.874007874,8,8.185352772,8.124038405,8.185352772,8.485281374,8.124038405,8.366600265,8.485281374,7.483314774,8.124038405,7.874007874,8.246211251,7.874007874,7.681145748,8.185352772,8.062257748,7.681145748,8.185352772,0,8.246211251,8.660254038,8.306623863,8.246211251
Genymobile_gnirehtet,7.483314774,7.745966692,7.416198487,5.744562647,7.280109889,7.416198487,3.741657387,2.449489743,6.244997998,8.062257748,6.480740698,4.472135955,7.549834435,6.403124237,5.656854249,6.32455532,7.348469228,6,6.244997998,8.94427191,3.464101615,3.464101615,5.916079783,3.872983346,3.872983346,6.08276253,4.582575695,7.141428429,7,2.449489743,6.480740698,2.449489743,6.32455532,4.123105626,7.071067812,7.810249676,3.605551275,7.211102551,7.810249676,7.681145748,4.795831523,6.32455532,3.605551275,7.874007874,2.645751311,7.874007874,5.830951895,4.472135955,7.071067812,8.94427191,2.449489743,7.549834435,7.549834435,7.211102551,4.242640687,6.480740698,7.745966692,4.69041576,4.472135955,7.681145748,3,7.810249676,6.557438524,4.242640687,7.348469228,6.92820323,7.810249676,6.708203932,4.795831523,4.242640687,5,6.164414003,7.745966692,7.416198487,7,8.306623863,4.472135955,4.898979486,7.416198487,7.483314774,4.123105626,2.449489743,3.464101615,3.741657387,6.782329983,6.92820323,3.741657387,7.483314774,3.741657387,6,7.937253933,8.306623863,2.645751311,6.708203932,7.416198487,8.246211251,0,3.31662479,7.681145748,5.656854249
citerus_dddsample-core,7.810249676,7.810249676,7.745966692,5.830951895,7.745966692,7.615773106,4.358898944,2.236067977,6.633249581,8.366600265,6.8556546,5,7.874007874,6.782329983,6.08276253,6.08276253,7.549834435,6.244997998,6.633249581,9,3.605551275,4.358898944,6.480740698,4.472135955,4,6,5.291502622,6.92820323,7.348469228,2.236067977,6.8556546,2.236067977,6.557438524,4.898979486,7.280109889,8.124038405,3.464101615,7.549834435,8.124038405,7.615773106,5.477225575,6.08276253,3.741657387,8.185352772,2.449489743,8.062257748,6.244997998,5,7.280109889,9,2.236067977,7.745966692,8.124038405,7.549834435,4.582575695,6.557438524,8.062257748,4.795831523,4.795831523,7.483314774,3.464101615,8,6.92820323,5,7.141428429,7.141428429,8.124038405,6.782329983,5.291502622,4.795831523,4.898979486,6.08276253,7.937253933,7.483314774,7.211102551,8.485281374,5,5.385164807,7.615773106,7.681145748,4.69041576,2.236067977,4.123105626,4.582575695,7.280109889,7.280109889,4.123105626,7.810249676,3.605551275,6.403124237,8.246211251,8.485281374,3.464101615,6.92820323,7.615773106,8.660254038,3.31662479,0,7.483314774,5.916079783
querydsl_querydsl,4.358898944,2.645751311,3.464101615,7.071067812,7.874007874,2,7,7.549834435,5.830951895,7.874007874,7.141428429,6.403124237,7.874007874,6.164414003,7.937253933,5.744562647,9.219544457,7.416198487,5.830951895,11.26942767,7.549834435,7.141428429,7.348469228,6.92820323,6.782329983,5.099019514,6.32455532,9.055385138,4,7.549834435,6.08276253,7.549834435,4.358898944,6.782329983,4.123105626,7.348469228,6.92820323,3.31662479,7.348469228,10.19803903,6.164414003,5.916079783,7.211102551,7.280109889,7.483314774,7.141428429,6.244997998,6.403124237,4.123105626,11.26942767,7.549834435,2.828427125,7.483314774,5.567764363,6.557438524,7.681145748,7.416198487,6.244997998,7.416198487,1.414213562,7.348469228,7.071067812,8.366600265,7.416198487,5.196152423,4.795831523,7.348469228,7.211102551,6.164414003,6.708203932,6.782329983,6.557438524,4.358898944,3.16227766,3.16227766,10.67707825,6.403124237,6.08276253,2,1.732050808,6.782329983,7.549834435,7.280109889,6.8556546,4.795831523,7.681145748,7.549834435,3,6.8556546,6.08276253,6,10.58300524,7.211102551,9.16515139,2,8.306623863,7.681145748,7.483314774,0,5.567764363
oracle_opengrok,5.830951895,5.830951895,5.744562647,6.244997998,7.810249676,5.385164807,5.656854249,5.656854249,5.916079783,7.681145748,6.32455532,5.291502622,7.416198487,6.08276253,7.071067812,5.656854249,7.874007874,6.164414003,5.916079783,10,5.656854249,5.291502622,6.403124237,5.744562647,5.916079783,5.916079783,5.196152423,7.937253933,5.385164807,5.656854249,5.656854249,5.656854249,6,5.196152423,5.656854249,7.416198487,5.744562647,5.291502622,7.280109889,9,5,5.830951895,5.385164807,7.348469228,5.744562647,7.211102551,5.656854249,5.291502622,5.656854249,10,5.656854249,5.567764363,7.280109889,5.656854249,4.898979486,6.92820323,7.348469228,5.656854249,6.164414003,5.567764363,5.385164807,6.708203932,7.416198487,5.830951895,6.32455532,5.656854249,7.416198487,6.708203932,5,5.656854249,6.08276253,6.164414003,6,5.916079783,5.196152423,9.433981132,5.291502622,5.099019514,5.385164807,5.477225575,5.385164807,5.656854249,5.656854249,6,4.69041576,7.211102551,6,5.656854249,5.656854249,5.656854249,6.557438524,9.327379053,5.385164807,7.937253933,5.385164807,8.246211251,5.656854249,5.916079783,5.567764363,0
